"Game_Num","Week","Date","Time","Day","Home","Location","Away","Notes","Neutral"
"37","2","Sep 3, 2016","7:30 PM","Sat","Florida",NA,"Massachusetts","",0
"38","2","Sep 3, 2016","6:00 PM","Sat","Florida Atlantic",NA,"Southern Illinois","",0
"39","2","Sep 3, 2016","12:00 PM","Sat","Georgia Southern",NA,"Savannah State","",0
"40","2","Sep 3, 2016","7:30 AM","Sat","Georgia Tech",NA,"Boston College","Aviva Stadium - Dublin,",1
"41","2","Sep 3, 2016","12:00 PM","Sat","Illinois",NA,"Murray State","",0
"42","2","Sep 3, 2016","12:00 PM","Sat","Iowa",NA,"Miami (OH)","",0
"43","2","Sep 3, 2016","12:00 PM","Sat","Iowa State",NA,"Northern Iowa","",0
"44","2","Sep 3, 2016","7:00 PM","Sat","Kansas",NA,"Rhode Island","",0
"45","2","Sep 3, 2016","7:30 PM","Sat","Kentucky",NA,"Southern Mississippi","",0
"46","2","Sep 3, 2016","12:00 PM","Sat","Louisiana-Lafayette",NA,"Boise State","",0
"47","2","Sep 3, 2016","12:00 PM","Sat","Louisiana-Monroe",NA,"Southern","",0
"48","2","Sep 3, 2016","12:00 PM","Sat","Maryland",NA,"Howard","",0
"49","2","Sep 3, 2016","12:00 PM","Sat","Memphis",NA,"Southeast Missouri State","",0
"50","2","Sep 3, 2016","6:00 PM","Sat","Miami (FL)",NA,"Florida A&M","",0
"51","2","Sep 3, 2016","12:00 PM","Sat","Michigan",NA,"Hawaii","",0
"52","2","Sep 3, 2016","12:00 PM","Sat","Middle Tennessee State",NA,"Alabama A&M","",0
"53","2","Sep 3, 2016","12:00 PM","Sat","Mississippi State",NA,"South Alabama","",0
"54","2","Sep 3, 2016","12:00 PM","Sat","Navy",NA,"Fordham","",0
"55","2","Sep 3, 2016","12:00 PM","Sat","Nebraska",NA,"Fresno State","",0
"56","2","Sep 3, 2016","12:00 PM","Sat","New Mexico",NA,"South Dakota","",0
"57","2","Sep 3, 2016","5:30 PM","Sat","North Carolina",NA,"Georgia","Georgia Dome - Atlanta, Georgia",1
"58","2","Sep 3, 2016","12:00 PM","Sat","North Texas",NA,"Southern Methodist","",0
"59","2","Sep 3, 2016","12:00 PM","Sat","Northwestern",NA,"Western Michigan","",0
"60","2","Sep 3, 2016","3:30 PM","Sat","Ohio",NA,"Texas State","",0
"61","2","Sep 3, 2016","12:00 PM","Sat","Ohio State",NA,"Bowling Green State","",0
"62","2","Sep 3, 2016","12:00 PM","Sat","Oklahoma",NA,"Houston","NRG Stadium - Houston, Texas",1
"63","2","Sep 3, 2016","3:30 PM","Sat","Oklahoma State",NA,"Southeastern Louisiana","",0
"64","2","Sep 3, 2016","12:00 PM","Sat","Old Dominion",NA,"Hampton","",0
"65","2","Sep 3, 2016","12:00 PM","Sat","Oregon",NA,"California-Davis","",0
"66","2","Sep 3, 2016","12:00 PM","Sat","Penn State",NA,"Kent State","",0
"67","2","Sep 3, 2016","1:30 PM","Sat","Pittsburgh",NA,"Villanova","",0
"68","2","Sep 3, 2016","12:00 PM","Sat","Purdue",NA,"Eastern Kentucky","",0
"69","2","Sep 3, 2016","12:00 PM","Sat","San Diego State",NA,"New Hampshire","",0
"70","2","Sep 3, 2016","12:00 PM","Sat","South Florida",NA,"Towson","",0
"71","2","Sep 3, 2016","8:00 PM","Sat","Southern California",NA,"Alabama","AT&T Stadium - Arlington, Texas",1
"72","2","Sep 3, 2016","3:30 PM","Sat","Texas A&M",NA,"UCLA","",0
"73","2","Sep 3, 2016","8:00 PM","Sat","Texas Christian",NA,"South Dakota State","",0
"74","2","Sep 3, 2016","12:00 PM","Sat","Texas Tech",NA,"Stephen F. Austin","",0
"75","2","Sep 3, 2016","12:00 PM","Sat","Texas-El Paso",NA,"New Mexico State","",0
"76","2","Sep 3, 2016","12:00 PM","Sat","Texas-San Antonio",NA,"Alabama State","",0
"77","2","Sep 3, 2016","12:00 PM","Sat","Troy",NA,"Austin Peay","",0
"78","2","Sep 3, 2016","12:00 PM","Sat","Tulsa",NA,"San Jose State","",0
"79","2","Sep 3, 2016","3:30 PM","Sat","Virginia",NA,"Richmond","",0
"80","2","Sep 3, 2016","12:30 PM","Sat","Virginia Tech",NA,"Liberty","",0
"81","2","Sep 3, 2016","2:00 PM","Sat","Washington",NA,"Rutgers","",0
"82","2","Sep 3, 2016","12:00 PM","Sat","Washington State",NA,"Eastern Washington","",0
"83","2","Sep 3, 2016","12:00 PM","Sat","West Virginia",NA,"Missouri","",0
"84","2","Sep 3, 2016","3:30 PM","Sat","Wisconsin",NA,"Louisiana State","Lambeau Field - Green Bay, Wisconsin",1
"85","2","Sep 3, 2016","12:00 PM","Sat","Wyoming",NA,"Northern Illinois","",0
"86","2","Sep 4, 2016","7:30 PM","Sun","Texas",NA,"Notre Dame","",0
"87","2","Sep 5, 2016","8:00 PM","Mon","Mississippi",NA,"Florida State","Camping World Stadium - Orlando, Florida",1
"88","3","Sep 9, 2016","8:00 PM","Fri","Syracuse",NA,"Louisville","",0
"89","3","Sep 10, 2016","12:00 PM","Sat","Air Force",NA,"Georgia State","",0
"90","3","Sep 10, 2016","3:30 PM","Sat","Alabama",NA,"Western Kentucky","",0
"91","3","Sep 10, 2016","12:00 PM","Sat","Appalachian State",NA,"Old Dominion","",0
"92","3","Sep 10, 2016","10:45 PM","Sat","Arizona",NA,"Grambling State","",0
"93","3","Sep 10, 2016","12:00 PM","Sat","Arizona State",NA,"Texas Tech","",0
"94","3","Sep 10, 2016","12:00 PM","Sat","Army",NA,"Rice","",0
"95","3","Sep 10, 2016","7:30 PM","Sat","Auburn",NA,"Arkansas State","",0
"96","3","Sep 10, 2016","12:00 PM","Sat","Baylor",NA,"Southern Methodist","",0
"97","3","Sep 10, 2016","12:00 PM","Sat","Boise State",NA,"Washington State","",0
"98","3","Sep 10, 2016","3:00 PM","Sat","Bowling Green State",NA,"North Dakota","",0
"99","3","Sep 10, 2016","12:00 PM","Sat","Charlotte",NA,"Elon","",0
"100","3","Sep 10, 2016","12:30 PM","Sat","Clemson",NA,"Troy","",0
"101","3","Sep 10, 2016","12:00 PM","Sat","Colorado",NA,"Idaho State","",0
"102","3","Sep 10, 2016","12:00 PM","Sat","Colorado State",NA,"Texas-San Antonio","",0
"103","3","Sep 10, 2016","3:30 PM","Sat","Duke",NA,"Wake Forest","",0
"104","3","Sep 10, 2016","12:00 PM","Sat","East Carolina",NA,"North Carolina State","",0
"105","3","Sep 10, 2016","3:30 PM","Sat","Florida",NA,"Kentucky","",0
"106","3","Sep 10, 2016","12:00 PM","Sat","Florida International",NA,"Maryland","",0
"107","3","Sep 10, 2016","12:30 PM","Sat","Florida State",NA,"Charleston Southern","",0
"108","3","Sep 10, 2016","12:00 PM","Sat","Fresno State",NA,"Sacramento State","",0
"109","3","Sep 10, 2016","12:00 PM","Sat","Georgia",NA,"Nicholls State","",0
"110","3","Sep 10, 2016","12:00 PM","Sat","Hawaii",NA,"Tennessee-Martin","",0
"111","3","Sep 10, 2016","12:00 PM","Sat","Houston",NA,"Lamar","",0
"112","3","Sep 10, 2016","12:00 PM","Sat","Illinois",NA,"North Carolina","",0
"113","3","Sep 10, 2016","12:00 PM","Sat","Indiana",NA,"Ball State","",0
"114","3","Sep 10, 2016","12:00 PM","Sat","Iowa",NA,"Iowa State","",0
"115","3","Sep 10, 2016","2:30 PM","Sat","Kansas",NA,"Ohio","",0
"116","3","Sep 10, 2016","6:00 PM","Sat","Kent State",NA,"North Carolina A&T","",0
"117","3","Sep 10, 2016","7:30 PM","Sat","Louisiana State",NA,"Jacksonville State","",0
"118","3","Sep 10, 2016","12:00 PM","Sat","Louisiana Tech",NA,"South Carolina State","",0
"119","3","Sep 10, 2016","12:00 PM","Sat","Louisiana-Lafayette",NA,"McNeese State","",0
"120","3","Sep 10, 2016","12:00 PM","Sat","Marshall",NA,"Morgan State","",0
"121","3","Sep 10, 2016","12:00 PM","Sat","Massachusetts",NA,"Boston College","",0
"122","3","Sep 10, 2016","6:00 PM","Sat","Miami (FL)",NA,"Florida Atlantic","",0
"123","3","Sep 10, 2016","3:30 PM","Sat","Miami (OH)",NA,"Eastern Illinois","",0
"124","3","Sep 10, 2016","12:00 PM","Sat","Michigan",NA,"Central Florida","",0
"125","3","Sep 10, 2016","12:00 PM","Sat","Minnesota",NA,"Indiana State","",0
"126","3","Sep 10, 2016","4:00 PM","Sat","Mississippi",NA,"Wofford","",0
"127","3","Sep 10, 2016","7:00 PM","Sat","Mississippi State",NA,"South Carolina","",0
"128","3","Sep 10, 2016","7:30 PM","Sat","Missouri",NA,"Eastern Michigan","",0
"129","3","Sep 10, 2016","3:30 PM","Sat","Navy",NA,"Connecticut","",0
"130","3","Sep 10, 2016","12:00 PM","Sat","Nebraska",NA,"Wyoming","",0
"131","3","Sep 10, 2016","12:00 PM","Sat","New Mexico State",NA,"New Mexico","",0
"132","3","Sep 10, 2016","12:00 PM","Sat","North Texas",NA,"Bethune-Cookman","",0
"133","3","Sep 10, 2016","12:00 PM","Sat","Northwestern",NA,"Illinois State","",0
"134","3","Sep 10, 2016","3:30 PM","Sat","Notre Dame",NA,"Nevada","",0
"135","3","Sep 10, 2016","12:00 PM","Sat","Ohio State",NA,"Tulsa","",0
"136","3","Sep 10, 2016","12:00 PM","Sat","Oklahoma",NA,"Louisiana-Monroe","",0
"137","3","Sep 10, 2016","12:00 PM","Sat","Oklahoma State",NA,"Central Michigan","",0
"138","3","Sep 10, 2016","10:30 PM","Sat","Oregon",NA,"Virginia","",0
"139","3","Sep 10, 2016","12:00 PM","Sat","Pittsburgh",NA,"Penn State","",0
"140","3","Sep 10, 2016","12:00 PM","Sat","Purdue",NA,"Cincinnati","",0
"141","3","Sep 10, 2016","12:00 PM","Sat","Rutgers",NA,"Howard","",0
"142","3","Sep 10, 2016","10:30 PM","Sat","San Diego State",NA,"California","",0
"143","3","Sep 10, 2016","12:00 PM","Sat","San Jose State",NA,"Portland State","",0
"144","3","Sep 10, 2016","12:00 PM","Sat","South Alabama",NA,"Georgia Southern","",0
"145","3","Sep 10, 2016","12:00 PM","Sat","South Florida",NA,"Northern Illinois","",0
"146","3","Sep 10, 2016","2:00 PM","Sat","Southern California",NA,"Utah State","",0
"147","3","Sep 10, 2016","12:00 PM","Sat","Southern Mississippi",NA,"Savannah State","",0
"148","3","Sep 10, 2016","12:00 PM","Sat","Temple",NA,"Stony Brook","",0
"149","3","Sep 10, 2016","7:00 PM","Sat","Texas",NA,"Texas-El Paso","",0
"150","3","Sep 10, 2016","12:00 PM","Sat","Texas A&M",NA,"Prairie View A&M","",0
"151","3","Sep 10, 2016","7:00 PM","Sat","Texas Christian",NA,"Arkansas","",0
"152","3","Sep 10, 2016","7:00 PM","Sat","Toledo",NA,"Maine","",0
"153","3","Sep 10, 2016","12:00 PM","Sat","Tulane",NA,"Southern","",0
"154","3","Sep 10, 2016","12:00 PM","Sat","UCLA",NA,"Nevada-Las Vegas","",0
"155","3","Sep 10, 2016","12:00 PM","Sat","Utah",NA,"Brigham Young","",0
"156","3","Sep 10, 2016","4:00 PM","Sat","Vanderbilt",NA,"Middle Tennessee State","",0
"157","3","Sep 10, 2016","8:00 PM","Sat","Virginia Tech",NA,"Tennessee","Bristol Motor Speedway - Bristol, Tennessee",1
"158","3","Sep 10, 2016","12:00 PM","Sat","Washington",NA,"Idaho","",0
"159","3","Sep 10, 2016","12:00 PM","Sat","West Virginia",NA,"Youngstown State","",0
"160","3","Sep 10, 2016","7:00 PM","Sat","Western Michigan",NA,"North Carolina Central","",0
"161","3","Sep 10, 2016","12:00 PM","Sat","Wisconsin",NA,"Akron","",0
"162","4","Sep 15, 2016","12:00 PM","Thu","Cincinnati",NA,"Houston","",0
"163","4","Sep 16, 2016","8:00 PM","Fri","Rice",NA,"Baylor","",0
"164","4","Sep 16, 2016","9:30 PM","Fri","Texas-San Antonio",NA,"Arizona State","",0
"165","4","Sep 16, 2016","9:00 PM","Fri","Utah State",NA,"Arkansas State","",0
"166","4","Sep 17, 2016","12:00 PM","Sat","Appalachian State",NA,"Miami (FL)","",0
"167","4","Sep 17, 2016","10:45 PM","Sat","Arizona",NA,"Hawaii","",0
"168","4","Sep 17, 2016","7:30 PM","Sat","Arkansas",NA,"Texas State","",0
"169","4","Sep 17, 2016","7:00 PM","Sat","Auburn",NA,"Texas A&M","",0
"170","4","Sep 17, 2016","3:00 PM","Sat","Ball State",NA,"Eastern Kentucky","",0
"171","4","Sep 17, 2016","12:00 PM","Sat","Bowling Green State",NA,"Middle Tennessee State","",0
"172","4","Sep 17, 2016","12:00 PM","Sat","Brigham Young",NA,"UCLA","",0
"173","4","Sep 17, 2016","10:30 PM","Sat","California",NA,"Texas","",0
"174","4","Sep 17, 2016","12:00 PM","Sat","Central Florida",NA,"Maryland","",0
"175","4","Sep 17, 2016","3:00 PM","Sat","Central Michigan",NA,"Nevada-Las Vegas","",0
"176","4","Sep 17, 2016","12:00 PM","Sat","Charlotte",NA,"Eastern Michigan","",0
"177","4","Sep 17, 2016","12:00 PM","Sat","Clemson",NA,"South Carolina State","",0
"178","4","Sep 17, 2016","12:00 PM","Sat","Colorado State",NA,"Northern Colorado","",0
"179","4","Sep 17, 2016","12:00 PM","Sat","Connecticut",NA,"Virginia","",0
"180","4","Sep 17, 2016","7:30 PM","Sat","Florida",NA,"North Texas","",0
"181","4","Sep 17, 2016","12:00 PM","Sat","Georgia Southern",NA,"Louisiana-Monroe","",0
"182","4","Sep 17, 2016","12:30 PM","Sat","Georgia Tech",NA,"Vanderbilt","",0
"183","4","Sep 17, 2016","12:00 PM","Sat","Illinois",NA,"Western Michigan","",0
"184","4","Sep 17, 2016","12:00 PM","Sat","Iowa",NA,"North Dakota State","",0
"185","4","Sep 17, 2016","2:30 PM","Sat","Kansas State",NA,"Florida Atlantic","",0
"186","4","Sep 17, 2016","3:30 PM","Sat","Kent State",NA,"Monmouth","",0
"187","4","Sep 17, 2016","4:00 PM","Sat","Kentucky",NA,"New Mexico State","",0
"188","4","Sep 17, 2016","7:00 PM","Sat","Louisiana State",NA,"Mississippi State","",0
"189","4","Sep 17, 2016","12:00 PM","Sat","Louisiana-Lafayette",NA,"South Alabama","",0
"190","4","Sep 17, 2016","12:00 PM","Sat","Louisville",NA,"Florida State","",0
"191","4","Sep 17, 2016","12:00 PM","Sat","Marshall",NA,"Akron","",0
"192","4","Sep 17, 2016","12:00 PM","Sat","Massachusetts",NA,"Florida International","",0
"193","4","Sep 17, 2016","12:00 PM","Sat","Memphis",NA,"Kansas","",0
"194","4","Sep 17, 2016","3:30 PM","Sat","Miami (OH)",NA,"Western Kentucky","",0
"195","4","Sep 17, 2016","12:00 PM","Sat","Michigan",NA,"Colorado","",0
"196","4","Sep 17, 2016","3:30 PM","Sat","Mississippi",NA,"Alabama","",0
"197","4","Sep 17, 2016","7:30 PM","Sat","Missouri",NA,"Georgia","",0
"198","4","Sep 17, 2016","12:00 PM","Sat","Nebraska",NA,"Oregon","",0
"199","4","Sep 17, 2016","12:00 PM","Sat","Nevada",NA,"Buffalo","",0
"200","4","Sep 17, 2016","3:30 PM","Sat","North Carolina",NA,"James Madison","",0
"201","4","Sep 17, 2016","6:00 PM","Sat","North Carolina State",NA,"Old Dominion","",0
"202","4","Sep 17, 2016","12:00 PM","Sat","Northern Illinois",NA,"San Diego State","",0
"203","4","Sep 17, 2016","12:00 PM","Sat","Northwestern",NA,"Duke","",0
"204","4","Sep 17, 2016","7:30 PM","Sat","Notre Dame",NA,"Michigan State","",0
"205","4","Sep 17, 2016","7:30 PM","Sat","Oklahoma",NA,"Ohio State","",0
"206","4","Sep 17, 2016","3:30 PM","Sat","Oklahoma State",NA,"Pittsburgh","",0
"207","4","Sep 17, 2016","12:00 PM","Sat","Oregon State",NA,"Idaho State","",0
"208","4","Sep 17, 2016","12:00 PM","Sat","Penn State",NA,"Temple","",0
"209","4","Sep 17, 2016","12:00 PM","Sat","Rutgers",NA,"New Mexico","",0
"210","4","Sep 17, 2016","12:00 PM","Sat","San Jose State",NA,"Utah","",0
"211","4","Sep 17, 2016","4:00 PM","Sat","South Carolina",NA,"East Carolina","",0
"212","4","Sep 17, 2016","12:00 PM","Sat","Southern Methodist",NA,"Liberty","",0
"213","4","Sep 17, 2016","12:00 PM","Sat","Southern Mississippi",NA,"Troy","",0
"214","4","Sep 17, 2016","8:00 PM","Sat","Stanford",NA,"Southern California","",0
"215","4","Sep 17, 2016","3:30 PM","Sat","Syracuse",NA,"South Florida","",0
"216","4","Sep 17, 2016","12:00 PM","Sat","Tennessee",NA,"Ohio","",0
"217","4","Sep 17, 2016","12:00 PM","Sat","Texas Christian",NA,"Iowa State","",0
"218","4","Sep 17, 2016","12:00 PM","Sat","Texas Tech",NA,"Louisiana Tech","",0
"219","4","Sep 17, 2016","12:00 PM","Sat","Texas-El Paso",NA,"Army","",0
"220","4","Sep 17, 2016","3:00 PM","Sat","Toledo",NA,"Fresno State","",0
"221","4","Sep 17, 2016","12:00 PM","Sat","Tulane",NA,"Navy","",0
"222","4","Sep 17, 2016","12:00 PM","Sat","Tulsa",NA,"North Carolina A&T","",0
"223","4","Sep 17, 2016","3:30 PM","Sat","Virginia Tech",NA,"Boston College","",0
"224","4","Sep 17, 2016","6:30 PM","Sat","Wake Forest",NA,"Delaware","",0
"225","4","Sep 17, 2016","8:00 PM","Sat","Washington",NA,"Portland State","",0
"226","4","Sep 17, 2016","12:00 PM","Sat","Washington State",NA,"Idaho","",0
"227","4","Sep 17, 2016","12:00 PM","Sat","Wisconsin",NA,"Georgia State","",0
"228","4","Sep 17, 2016","12:00 PM","Sat","Wyoming",NA,"California-Davis","",0
"229","5","Sep 22, 2016","7:30 PM","Thu","Georgia Tech",NA,"Clemson","",0
"230","5","Sep 23, 2016","7:30 PM","Fri","Eastern Michigan",NA,"Wyoming","",0
"231","5","Sep 23, 2016","12:00 PM","Fri","Southern Methodist",NA,"Texas Christian","",0
"232","5","Sep 23, 2016","9:00 PM","Fri","Utah",NA,"Southern California","",0
"233","5","Sep 24, 2016","12:00 PM","Sat","Akron",NA,"Appalachian State","",0
"234","5","Sep 24, 2016","12:00 PM","Sat","Alabama",NA,"Kent State","",0
"235","5","Sep 24, 2016","12:00 PM","Sat","Arizona",NA,"Washington","",0
"236","5","Sep 24, 2016","12:00 PM","Sat","Arizona State",NA,"California","",0
"237","5","Sep 24, 2016","12:00 PM","Sat","Arkansas State",NA,"Central Arkansas","",0
"238","5","Sep 24, 2016","12:00 PM","Sat","Auburn",NA,"Louisiana State","",0
"239","5","Sep 24, 2016","12:00 PM","Sat","Baylor",NA,"Oklahoma State","",0
"240","5","Sep 24, 2016","12:00 PM","Sat","Boston College",NA,"Wagner","",0
"241","5","Sep 24, 2016","12:00 PM","Sat","Brigham Young",NA,"West Virginia","",0
"242","5","Sep 24, 2016","12:00 PM","Sat","Buffalo",NA,"Army","",0
"243","5","Sep 24, 2016","12:00 PM","Sat","Cincinnati",NA,"Miami (OH)","",0
"244","5","Sep 24, 2016","12:00 PM","Sat","Connecticut",NA,"Syracuse","",0
"245","5","Sep 24, 2016","12:00 PM","Sat","Florida Atlantic",NA,"Ball State","",0
"246","5","Sep 24, 2016","12:00 PM","Sat","Florida International",NA,"Central Florida","",0
"247","5","Sep 24, 2016","12:00 PM","Sat","Fresno State",NA,"Tulsa","",0
"248","5","Sep 24, 2016","12:00 PM","Sat","Indiana",NA,"Wake Forest","",0
"249","5","Sep 24, 2016","12:00 PM","Sat","Iowa State",NA,"San Jose State","",0
"250","5","Sep 24, 2016","7:10 PM","Sat","Kansas State",NA,"Missouri State","",0
"251","5","Sep 24, 2016","12:00 PM","Sat","Kentucky",NA,"South Carolina","",0
"252","5","Sep 24, 2016","12:00 PM","Sat","Marshall",NA,"Louisville","",0
"253","5","Sep 24, 2016","12:00 PM","Sat","Massachusetts",NA,"Mississippi State","",0
"254","5","Sep 24, 2016","12:00 PM","Sat","Memphis",NA,"Bowling Green State","",0
"255","5","Sep 24, 2016","12:00 PM","Sat","Michigan",NA,"Penn State","",0
"256","5","Sep 24, 2016","12:00 PM","Sat","Michigan State",NA,"Wisconsin","",0
"257","5","Sep 24, 2016","12:00 PM","Sat","Middle Tennessee State",NA,"Louisiana Tech","",0
"258","5","Sep 24, 2016","12:00 PM","Sat","Minnesota",NA,"Colorado State","",0
"259","5","Sep 24, 2016","12:00 PM","Sat","Mississippi",NA,"Georgia","",0
"260","5","Sep 24, 2016","12:00 PM","Sat","Missouri",NA,"Delaware State","",0
"261","5","Sep 24, 2016","12:00 PM","Sat","Nevada-Las Vegas",NA,"Idaho","",0
"262","5","Sep 24, 2016","12:00 PM","Sat","North Carolina",NA,"Pittsburgh","",0
"263","5","Sep 24, 2016","12:00 PM","Sat","Northern Illinois",NA,"Western Illinois","",0
"264","5","Sep 24, 2016","12:00 PM","Sat","Northwestern",NA,"Nebraska","",0
"265","5","Sep 24, 2016","3:30 PM","Sat","Notre Dame",NA,"Duke","",0
"266","5","Sep 24, 2016","12:00 PM","Sat","Ohio",NA,"Gardner-Webb","",0
"267","5","Sep 24, 2016","12:00 PM","Sat","Old Dominion",NA,"Texas-San Antonio","",0
"268","5","Sep 24, 2016","12:00 PM","Sat","Oregon",NA,"Colorado","",0
"269","5","Sep 24, 2016","12:00 PM","Sat","Oregon State",NA,"Boise State","",0
"270","5","Sep 24, 2016","12:00 PM","Sat","Purdue",NA,"Nevada","",0
"271","5","Sep 24, 2016","12:00 PM","Sat","Rice",NA,"North Texas","",0
"272","5","Sep 24, 2016","12:00 PM","Sat","Rutgers",NA,"Iowa","",0
"273","5","Sep 24, 2016","12:00 PM","Sat","South Alabama",NA,"Nicholls State","",0
"274","5","Sep 24, 2016","12:00 PM","Sat","South Florida",NA,"Florida State","",0
"275","5","Sep 24, 2016","12:00 PM","Sat","Temple",NA,"Charlotte","",0
"276","5","Sep 24, 2016","12:00 PM","Sat","Tennessee",NA,"Florida","",0
"277","5","Sep 24, 2016","12:00 PM","Sat","Texas A&M",NA,"Arkansas","",0
"278","5","Sep 24, 2016","12:00 PM","Sat","Texas State",NA,"Houston","",0
"279","5","Sep 24, 2016","12:00 PM","Sat","Texas-El Paso",NA,"Southern Mississippi","",0
"280","5","Sep 24, 2016","12:00 PM","Sat","Troy",NA,"New Mexico State","",0
"281","5","Sep 24, 2016","12:00 PM","Sat","Tulane",NA,"Louisiana-Lafayette","",0
"282","5","Sep 24, 2016","12:00 PM","Sat","UCLA",NA,"Stanford","",0
"283","5","Sep 24, 2016","12:00 PM","Sat","Utah State",NA,"Air Force","",0
"284","5","Sep 24, 2016","12:00 PM","Sat","Virginia",NA,"Central Michigan","",0
"285","5","Sep 24, 2016","12:00 PM","Sat","Virginia Tech",NA,"East Carolina","",0
"286","5","Sep 24, 2016","3:30 PM","Sat","Western Kentucky",NA,"Vanderbilt","",0
"287","5","Sep 24, 2016","12:00 PM","Sat","Western Michigan",NA,"Georgia Southern","",0
"288","6","Sep 29, 2016","12:00 PM","Thu","Houston",NA,"Connecticut","",0
"289","6","Sep 29, 2016","12:00 PM","Thu","Texas Tech",NA,"Kansas","",0
"290","6","Sep 30, 2016","12:00 PM","Fri","Brigham Young",NA,"Toledo","",0
"291","6","Sep 30, 2016","9:00 PM","Fri","Washington",NA,"Stanford","",0
"292","6","Oct 1, 2016","12:00 PM","Sat","Air Force",NA,"Navy","",0
"293","6","Oct 1, 2016","12:00 PM","Sat","Alabama",NA,"Kentucky","",0
"294","6","Oct 1, 2016","12:00 PM","Sat","Appalachian State",NA,"Georgia State","",0
"295","6","Oct 1, 2016","12:00 PM","Sat","Arkansas",NA,"Alcorn State","",0
"296","6","Oct 1, 2016","12:00 PM","Sat","Auburn",NA,"Louisiana-Monroe","",0
"297","6","Oct 1, 2016","12:00 PM","Sat","Ball State",NA,"Northern Illinois","",0
"298","6","Oct 1, 2016","12:00 PM","Sat","Boise State",NA,"Utah State","",0
"299","6","Oct 1, 2016","12:00 PM","Sat","Boston College",NA,"Buffalo","",0
"300","6","Oct 1, 2016","3:00 PM","Sat","Bowling Green State",NA,"Eastern Michigan","",0
"301","6","Oct 1, 2016","12:00 PM","Sat","California",NA,"Utah","",0
"302","6","Oct 1, 2016","12:00 PM","Sat","Central Michigan",NA,"Western Michigan","",0
"303","6","Oct 1, 2016","12:00 PM","Sat","Charlotte",NA,"Old Dominion","",0
"304","6","Oct 1, 2016","12:00 PM","Sat","Cincinnati",NA,"South Florida","",0
"305","6","Oct 1, 2016","12:00 PM","Sat","Clemson",NA,"Louisville","",0
"306","6","Oct 1, 2016","12:00 PM","Sat","Colorado",NA,"Oregon State","",0
"307","6","Oct 1, 2016","12:00 PM","Sat","Colorado State",NA,"Wyoming","",0
"308","6","Oct 1, 2016","12:00 PM","Sat","Duke",NA,"Virginia","",0
"309","6","Oct 1, 2016","12:00 PM","Sat","East Carolina",NA,"Central Florida","",0
"310","6","Oct 1, 2016","12:00 PM","Sat","Florida International",NA,"Florida Atlantic","",0
"311","6","Oct 1, 2016","12:00 PM","Sat","Florida State",NA,"North Carolina","",0
"312","6","Oct 1, 2016","12:00 PM","Sat","Georgia",NA,"Tennessee","",0
"313","6","Oct 1, 2016","12:00 PM","Sat","Georgia Tech",NA,"Miami (FL)","",0
"314","6","Oct 1, 2016","12:00 PM","Sat","Hawaii",NA,"Nevada","",0
"315","6","Oct 1, 2016","12:00 PM","Sat","Idaho",NA,"Troy","",0
"316","6","Oct 1, 2016","12:00 PM","Sat","Indiana",NA,"Michigan State","",0
"317","6","Oct 1, 2016","12:00 PM","Sat","Iowa",NA,"Northwestern","",0
"318","6","Oct 1, 2016","12:00 PM","Sat","Iowa State",NA,"Baylor","",0
"319","6","Oct 1, 2016","12:00 PM","Sat","Kent State",NA,"Akron","",0
"320","6","Oct 1, 2016","12:00 PM","Sat","Louisiana State",NA,"Missouri","",0
"321","6","Oct 1, 2016","12:00 PM","Sat","Louisiana Tech",NA,"Texas-El Paso","",0
"322","6","Oct 1, 2016","3:30 PM","Sat","Maryland",NA,"Purdue","",0
"323","6","Oct 1, 2016","12:00 PM","Sat","Massachusetts",NA,"Tulane","",0
"324","6","Oct 1, 2016","2:30 PM","Sat","Miami (OH)",NA,"Ohio","",0
"325","6","Oct 1, 2016","12:00 PM","Sat","Michigan",NA,"Wisconsin","",0
"326","6","Oct 1, 2016","12:00 PM","Sat","Mississippi",NA,"Memphis","",0
"327","6","Oct 1, 2016","3:30 PM","Sat","Nebraska",NA,"Illinois","",0
"328","6","Oct 1, 2016","12:00 PM","Sat","Nevada-Las Vegas",NA,"Fresno State","",0
"329","6","Oct 1, 2016","12:00 PM","Sat","New Mexico",NA,"San Jose State","",0
"330","6","Oct 1, 2016","12:00 PM","Sat","New Mexico State",NA,"Louisiana-Lafayette","",0
"331","6","Oct 1, 2016","12:00 PM","Sat","North Carolina State",NA,"Wake Forest","",0
"332","6","Oct 1, 2016","12:00 PM","Sat","North Texas",NA,"Middle Tennessee State","",0
"333","6","Oct 1, 2016","12:00 PM","Sat","Notre Dame",NA,"Syracuse","",0
"334","6","Oct 1, 2016","12:00 PM","Sat","Ohio State",NA,"Rutgers","",0
"335","6","Oct 1, 2016","12:00 PM","Sat","Oklahoma State",NA,"Texas","",0
"336","6","Oct 1, 2016","12:00 PM","Sat","Penn State",NA,"Minnesota","",0
"337","6","Oct 1, 2016","12:00 PM","Sat","Pittsburgh",NA,"Marshall","",0
"338","6","Oct 1, 2016","12:00 PM","Sat","South Alabama",NA,"San Diego State","",0
"339","6","Oct 1, 2016","12:00 PM","Sat","South Carolina",NA,"Texas A&M","",0
"340","6","Oct 1, 2016","12:00 PM","Sat","Southern California",NA,"Arizona State","",0
